Docente,Cargo,Nota_RAD,Unidade,Ano
9a54c33c025aba6fe1ddc0a70f43d89883733408d7656c980365914b706556b7,Professor Assistente,6.5,Garanhuns,2020
3d79c4f6c5a9095227f7e8ea7c28b7e3bc6219b5c807052f02ae71af20edf209,Professor Assistente,,Reitoria,2020
8aaffd74aea5c3e5ea22c88b269f3bfed69c460e8a9c9a58958ac24c22f4522c,Professor Adjunto,35.62,ESEF,2020
31b6739674fc35dc937b504de1c8ebc1ebfb8c831bff0cbd1e8e9350bf1e817d,Professor Assistente,10.14,FOP,2020
06ae389b21f3892806fdaa9603b1a3a17fef7baac808a719436af31013f6b0c2,Professor Adjunto,94.16,FOP,2020
2b8d7b2ab9d6f294cf9ac18ea71e4a6cfe2215fa5a568781170983decb82eeec,Professor Adjunto,98.37,FCM,2020
6f55e66b5c008e5c53ca21f0e204cd12ce9cf0786ffd5353076a5bbf17b15933,Professor Assistente,54.89,Caruaru,2020
c11853bfd37a0ed990279170c902dcad9283cb2669f2fed502ef1ebaee44d2ea,Professor Adjunto,45.21,Petrolina,2020
1251125181e6a7ef27a0694b52c8ca7b4600c87e739a3bfdbecb1fc69e344e81,Professor Adjunto,188.637,FCAP,2020
42300028619154ebc2b40ace6c0d8675ae824a7fc8fff0dd83993eea0b49179f,Professor Adjunto,158.71,Petrolina,2020
90bbbb8c424d9ee8487f8eab1a9f0e429cd0305e0ca790f689cbe75a46f81120,Professor Adjunto,164.11,ESEF,2020
fef9069d431d7755d04b725632aff0b5ff4f780305e8234fd6446e9d4a09164b,Professor Adjunto,78.1275,Petrolina,2020
ce855ac210e08e01346c3a37fca55427ab8e00123c324ceefd4811e8cde11fb7,Professor Adjunto,,POLI,2020
37850f94d54876fddb0cce2a381882ab0292cbcdd611bb006e18ebc5260e3243,Professor Adjunto,113.12,Petrolina,2020
288f9c49adfd869674a6a11ce0d147f13fa8d939a9137b727cf90a142ace5987,Professor Assistente,13.54,FCM,2020
a3080048db1f8e8f92cfc3674415335e77a7cd7582f338fe3a5d4ae5c633281d,Professor Adjunto,144.43,Mata Norte,2020
4eeb6470d5581a8f191037daafa7e29bfa82c17141d9fdafbc20eb805a404829,Professor Adjunto,125.965,ICB,2020
30ec1ae05d7d5ea89d62efa3d0dfad114853edadbdc46102f438bde80e6b8016,Professor Adjunto,,FCM,2020
ad979145f08b71f53dd69ecea3f35cc622273977c8e525ffa586b87cc84cb3f7,Professor Adjunto,0.0,Reitoria,2020
4fce8ee5036ea7822456b458c65f428c8788a618d16af27758dae0eafabd2677,Professor Associado,153.76,FOP,2020
3abad2a4047dcd2a59f64629b592f1945b822d31bb5334456b95cd3e1bc380ae,Professor Auxiliar,,POLI,2020
d47437f3a2f45c6420dd2cc73b37dd0532189e25aa304e4ec31c90a08e8ac962,Professor Adjunto,6.5,POLI,2020
256fa627cd522c066e2e19b9c329ef2383261eaa3472afad894b360bad7fa3c6,Professor Auxiliar,204.62,Garanhuns,2020
579e741eff54f2cbb5355d13814501b7877f8bd31cadc02f627cd64222f532ed,Professor Assistente,,FCM,2020
8ad8121da686fa028a167ed10f518677c8f019c1e0c8043f09293bb9168e16f9,Professor Assistente,69.9,FCM,2020
fc0972c7793c3c723aea589b49588b9f36cf03ff3139ac25609e253d98295330,Professor Adjunto,60.0875,FOP,2020
6916c5f2fb2993b0d1d823f1e69851a832802518d3805e4003e6ab10c62a944e,Professor Assistente,88.845,Mata Norte,2020
14093ae9bc81981405028b9a09a0544785cc0d7ff57abeb83e9a3e674e527016,Professor Adjunto,103.89,FCAP,2020
99bb1a870791204caf44f12bbb1720f07311654b8f00f678f6856ec31b896ab3,Professor Adjunto,165.815,Garanhuns,2020
8daa2bb73bbd5efc773e0f5e1b8fbb4a08b2b3fa3d8d1f82d35693b92905be2f,Professor Adjunto,197.66,Reitoria,2020
00beae85abf5b74c7da08333288251c2b174ca6459676376712eb05fd0877b20,Professor Adjunto,,FOP,2020
c23cd515e96063e8208121344826b459fe32218c639931d6973b8ab4574b5377,Professor Adjunto,122.77,Reitoria,2020
64806b2ee21fbe8b7f572c3137ad82a794d1a03edf16387e22a890a93197419e,Professor Auxiliar,,HUOC,2020
bbe895043ee61b6af9b1ad52b188d8abe58fd56ef8874fa7443c4607ea24e8ad,Professor Adjunto,41.46,FENSG,2020
f7a1d51462f5e4d7acfc4a340283fa82ada5c6feab9b85b786aff781b56adff2,Professor Adjunto,37.7,FOP,2020
54c3f3f1982b736b7eec98b73543a8f8853c87c0afa685c6ab77064bb57de91d,Professor Auxiliar,,FCM,2020
69e280165ff6f529cf6d2143a2626dd6e1b097620605d00efdcde4d2b15986ed,Professor Adjunto,158.167,Petrolina,2020
8faeb334a13b85f148946847324c17d8ee08ad86702d6fa5494631e1d8e2402f,Professor Associado,130.355,Petrolina,2020
21a527695f4c277ff3353661189d82ea47eb63eb3aab3e748ae1e63f21c7b251,Professor Associado,161.41,FOP,2020
5f54dbb2bbe41375de6e22d2117809734044ea8c3ff98f74048827d124490504,Professor Adjunto,278.42,Mata Norte,2020
fcba7a4ce2306e1f637313bbc90a48f24646ce219167b28fa58152fd90858e87,Professor Adjunto,135.178,FENSG,2020
445dc18bbb0d1c5cb95cb34ccf17af01b7527537d0a567f0b6e7463e154c318b,Professor Assistente,63.88,Petrolina,2020
ba6ec6c6dc641e418369756bee7989ade6697a67ac5bfc4c5bcd145ee82d0bc7,Professor Adjunto,73.815,Garanhuns,2020
d9fc057f166c32b66699d31a23ad1fd5e4c0c955988ccd8a7bf5138b4ba75a71,Professor Assistente,18.52,Serra Talhada,2020
096b7dec07ed483a61a4a9bf68355c1b4c676ab55e8747dda92e70ba1607adaa,Professor Assistente,42.93,POLI,2020
e64600c1fe65323b57c9b7aec8ef72dc3b2a30c9f33de6031c290f3a862088fb,Professor Assistente,,FCM,2020
453912f04b486481a5180b4a776b6f24db4f8db2d9a88a954b2f9db1dbb9df05,Professor Assistente,15.22,Salgueiro,2020
b2c8cd508544a22fab6763711e4468c1e78bb3ebe72ceb7a897d0e64e12540e2,Professor Adjunto,139.765,FENSG,2020
472f79e1992bfd07a126992161035d6d7525d23a841aae39fbb6ff0f9d576ec5,Professor Adjunto,239.63,FENSG,2020
c92a0c067e2c4be58fe221fc00bcbfadd335bf357cc98f332f9e711155b4b58b,Professor Assistente,50.4125,FENSG,2020
e1862e2621d48131a89dd6d3ae4988416b91b944637063e60752367d24578eb5,Professor Adjunto,,ICB,2020
c4a1d4ed9c3bd34f9374a39d5e82a637e4628aa77af6e149f3f102d9e1068a51,Professor Assistente,139.515,Garanhuns,2020
3ec0128ee79f8db22c1881a85059cf50dcaa8329015742ba41c001abf69b98b9,Professor Adjunto,116.63,Petrolina,2020
e437fb8df125923409dac9a55fbb54f51f7689a6327277dea930f9993d33c75f,Professor Adjunto,162.46,POLI,2020
a2773fe4f54b1691d90d2447aee2a94f1cd0db4500f0f3b8bfba7a46bfd9e172,Professor Adjunto,20.28,ESEF,2020
1a39b537c6eaf820a594091d2bd261628b46d1eaf364fe8487a68875c5e2aa69,Professor Adjunto,,FCM,2020
a4571d3080a45b0af4bced12702d6b3299ff053b0a16b0bf0dba674fd10a4cdf,Professor Assistente,61.68,POLI,2020
bfe5dbe6e38c9b47aea4957bafc960115d5fc70b1cd64409a9ec3d9b64175d6f,Professor Assistente,6.5,Petrolina,2020
f97ae64c361824c968cacaee6f430918654356eb40a710a51e37a5fb3d73f660,Professor Adjunto,111.043,Caruaru,2020
e20216126ce8929cb8651a9779634c377779968cdf9ac3d054d341291736a585,Professor Assistente,,ICB,2020
96c0a68c5623f73058ba5cd21fc20954becd30cbdaf711891825a976391e79e7,Professor Associado,232.68,POLI,2020
418cdd646ed33918787cb488d446b65bfdffb0e7d33912c87611379b2812a551,Professor Assistente,,FCAP,2020
52c47c12297c12faef42cb4e4ec94b7fed718323ad36bd60b0305f8672e9aa54,Professor Assistente,124.87,Petrolina,2020
0b49aad5b8ede3a17b59b0bfe829c852e74132c8849c0fd057606a71daf86a43,Professor Adjunto,18.9,Garanhuns,2020
4878b1d79c977f919dde4470f9f2274329dec9b4a66366e9fde5a529bd73853f,Professor Adjunto,,FCM,2020
deb97b2e419cbeaa29b72ca6fd557baadf11bfa1e17fe32eea719748985b0a2d,Professor Adjunto,205.725,ICB,2020
6360d53caab97f16362b4b2e5ae409e6c1bc2ff417732bb65b2f530e0d5712f1,Professor Adjunto,175.95,Garanhuns,2021
3e410815ffd8c7e6c5c4312aedeab3b3849953be3e46c927e5b483dc9bb7253f,Professor Adjunto,53.74,Petrolina,2021
9914c14c29873bdd77e5046a6f9bac6c4517231c193bf05e3ad58e12e26843dc,Professor Assistente,118.36,Garanhuns,2021
705dc7b64607511cdd2c8fffb1325bf095dfe938133c606a7fe70dc595306b9b,Professor Adjunto,77.22,ESEF,2021
59d14e61c7ce4292d678fa121ba9bb9c48e4f3e6257e5f96859a22d812a24b82,Professor Adjunto,292.41,Reitoria,2021
15fce30e7f4da2cb3ddd6fa011a0c94c72fe515f5b74213e665d0e0a74ef17e6,Professor Adjunto,116.27,Mata Norte,2021
7bfb55e46c917433dd7f01646d54216128d816a1fa664a969f00542f3d7ace05,Professor Assistente,17.37,Mata Norte,2021
efef35384adcf1cf8cfd8463efa3fe339bfee83dc89ba9e92de2d514c1352c89,Professor Adjunto,43.57,Garanhuns,2021
21458b00f842db7e85f80f31fdeb4e61c414dfe25fbca824d15be205cd41e692,Professor Adjunto,229.54,Mata Norte,2021
52b744dd74170a11cecdf9a0da427eb2f6e3086d810aaee311497e18b10f36ea,Professor Adjunto,57.5,FCM,2021
d7915eea3feaa0b20041f01f226ba4eec0a79bd11717bd238956120c5dbce35d,Professor Associado,353.28,FENSG,2021
f1b45dd20890a4d48fd814daa3aaf8f1e5db4e3562283ae8e5ef1e8faa8cdb77,Professor Adjunto,137.39,ESEF,2021
081973ae05cd8d6d2f1ec5e2a36b3fe58152a57e3c41a7ddd99aca6e8398030d,Professor Adjunto,85.22,Caruaru,2021
0ed46c7ef36ed6b043fd56c577c8d35f6bcfcbc5088d096e615a4f3342b0500f,Professor Adjunto,94.16,FOP,2021
86ff34d2e6eb9ddfa6fb27e9c8c218d8126b7f5a7ed277634839087f39923323,Professor Adjunto,167.59,FCM,2021
634f93dd8a1ff9b77d7f73df8044e187895c9c83908fb5d9c63daa6c92e3d794,Professor Adjunto,27.68,Salgueiro,2021
110947f7d88018b247a9e8311a246954c71e8d91bd311bd9edc97886db0ff401,Professor Adjunto,68.06,ESEF,2021
137788708e97d53f95fc80c0ede30ea207e2c36e74777dc03b3d81addb39bc73,Professor Associado,265.92,POLI,2021
ca30615ad37f5ed346bb58f86992d0656c334fadeeca494e221ef29b94acf8f0,Professor Adjunto,30.91,POLI,2021
d2098a191d65b1b081f83412949621d770c38462794554b9f129cd1c1733537e,Professor Assistente,22.12,POLI,2021
65b890a8d71360a68c08b699db79255105a22ebb6c1b1969c908579a247fbeb1,Professor Adjunto,,Petrolina,2021
9b8ef49586c295e1547e639eea6bc5f0090e8402aa51c753675be0ef71d86f22,Professor Assistente,17.63,ESEF,2021
342ac9eddf5b8599cdcaab755ec79658046868097f4f19f4fa92a7e92969ddb6,Professor Adjunto,26.69,Garanhuns,2021
adffef6b8819ee41e354f3a889c82a0b2d5de374032ab987a687b37e5f4421b0,Professor Assistente,30.0,FOP,2021
de0a7d3512ed79a7b54e19b0b468af7f49cbffa7a70177bd614d3b0395132f2d,Professor Adjunto,6.5,FCM,2021
d02b46d8941407921a25b6dcc319e459c2716b4bf13b651aed66abd2fde1d940,Professor Adjunto,47.43,FOP,2021
76d016565ee4fce4aba73dbd647bd2970465117141ac002d19ff8ea8d319b21a,Professor Associado,146.07,POLI,2021
74c1173807212dc4279bcef7b28f9bec2c7fd99a04504dc8fe32851d61e02dac,Professor Adjunto,50.55,Mata Norte,2021
8b740ad6ac6e09d43c5b01f77287f241c1cc9a0b76c0bb5accc41833ac1f0a37,Professor Auxiliar,32.18,POLI,2021
79190487c174692ae2fda91632a0ad4a790ae9cf0cb96926ead888ac35a940ec,Professor Associado,278.6,Reitoria,2021
7998b2716fab0a2fe881fe27b4b0828c71ba96115a09d4ebb5d46d7245ecb4bf,Professor Assistente,83.46,FCAP,2021
eb982d2b777ad8d039420c3a7c6c342756093856e2eaf87b901ac089ba0b5414,Professor Auxiliar,,FCM,2021
ba8af97cdefcb0465fdb01c38731c5cceec69f75eb55bf1b16b3dd5fbcd02f79,Professor Adjunto,148.73,Caruaru,2021
b595244965f166638643993dc59617fa016f2d12cefa0ced1127eb99be998edb,Professor Assistente,137.15,FCM,2021
2c440d12fc4b2ddf57240aa7f4f265a3a35d0a86b8fcbac8758ddb4083f05443,Professor Assistente,47.95,FENSG,2021
9d2c4afe892276a729bd3be824bf6cc9574742a312f970aafdfa194509eae16d,Professor Assistente,33.9,ICB,2021
9e04b74d4aeb3d393bf9786b87797a54ea9f292279fa39650c5652a144dfe643,Professor Adjunto,6.5,ICB,2021
2d0185deece009f0a807e5369c48c821f612c26cfd9adc2d760d9fb1ccb48aca,Professor Adjunto,363.08,ESEF,2021
a19e2a73ad4e859c5f9dfe935781865c4975dc19a26111212315978bd4dc8bdc,Professor Assistente,33.5,Mata Norte,2021
996fa11465226c60770e16320fb24a77ad9d97609a9ba78273ef34787a5f4ecf,Professor Adjunto,194.74,Garanhuns,2021
2f479d14fc1468dd5f39314759363a0e0cfbb453b14213c86b801103c0e9003a,Professor Adjunto,142.93,Petrolina,2021
b26f83d29172d40610bf023d6d2eb810971a9abe655ecf232273a68bb70275c0,Professor Adjunto,197.15,Mata Norte,2021
c67bb4ffc9a96004c3700bb2fc2ff1cb5c9c02ff3155fb2ef5bd47fc4df66975,Professor Assistente,61.69,Serra Talhada,2021
a555d4f48e6be295b0744570af92300c80a1b54075e4ea08e13828f964ca16cc,Professor Assistente,66.45,FCM,2021
ff34f9805149e9522fe83de1dace7e207c0af0116da340e4b71685904eb936b6,Professor Adjunto,36.39,FOP,2021
acf7f2300467949bcb200925d9880b0f0b97c843a158f0d3e3acd7f4d49c42ff,Professor Adjunto,126.23,Garanhuns,2021
e6c27f3b11b7ebad6d247ea237d0e50e3db40cb9d0bd4d91db989afbbcc66437,Professor Auxiliar,16.88,Serra Talhada,2021
93988d663eaa199abb8a0298da2d5ba83f871434cfe67dc5b464a74a74302b6c,Professor Associado,305.09,Petrolina,2021
0e595f173952d931347a50dfdd007663b50744ddf99580bee57f82291237706c,Professor Adjunto,51.24,Mata Norte,2021
57e26bb301254b052c00c7198a564f7e0b439ec7fa4303a484b7edec956e61f3,Professor Associado,481.16,ICB,2021
d7370637db1b626e2574ea9914f64c34b80a60d28ed4300b026250e2149fd9a8,Professor Adjunto,33.13,Petrolina,2021
16d1e180218b55c65973e80706bb75f4a70a8604957c69ab6871d68abb704e4d,Professor Associado,375.9,FOP,2021
d1d520dba883a0b4e1fb7373846b1d91533ca2c926514234c6402f6df51fce6b,Professor Adjunto,85.97,Mata Norte,2021
4956b070964f92236d36d0fb7803307c47e6ce70cfe18770277c7b0b71b3e076,Professor Auxiliar,65.62,Garanhuns,2021
a447121cc5948970732efda054e44237f70bb347515964b80f6ae301638df0a8,Professor Adjunto,91.79,Petrolina,2021
d87ab111358e91cff55c04ce22eb2c7ab9be09133802ebbf514d97ba4c461b3e,Professor Adjunto,91.7,Mata Norte,2021
4d9e258aa89dc359f5e2dc710db4ee66f58785a54252774a0b365658e6b38273,Professor Adjunto,66.9,Arcoverde,2021
dd74ff4c3cf85f633b6ae052b68006b3f42fb3ee05faf51ce4c6bad867865f79,Professor Adjunto,212.64,FCM,2021
ebd105a9fe553ca33ae7d3e63a8b08b75887025750faf239bd44e53802157193,Professor Assistente,50.14,Petrolina,2021
532be2785390b07f34f508c2ac2872cc065bb7e33fa3dda5c1200d291071a8cd,Professor Adjunto,177.41,Garanhuns,2021
1b0b98e5dc7a97c576586cf5f6ab8c3c190e4bfdba02392f26f9a0a17e0c9ebd,Professor Assistente,138.98,ICB,2021
da0d6d976f12b0d8ec1c3182333a2db6225c45f23986a02e4487a0a9eed78918,Professor Assistente,190.42,Mata Norte,2021
498733e7f059f478896758b28a0b741cd234cd1c809043a8234305bd26f11fa0,Professor Adjunto,79.37,ESEF,2021
006f8489bc932a02d31c8f26fbb5039340981f561c56073a292bfdb301c58736,Professor Associado,250.17,FOP,2021
ea3270fdf3d0e4fbb5f8c946490c844be2b8dbeaf4e43e8c97aad31e79c45a24,Professor Adjunto,91.34,Reitoria,2021
8165ea3d4e64730dc31691d8e0bc906d846d6c8840dc72f145f82f9c5f9f2c04,Professor Adjunto,145.59,ESEF,2021
8591ff42dbfe36499ecfeaea8a8f1f4944e57a4de01d1efdc217ba8d663bc328,Professor Adjunto,166.48,FENSG,2021
8432569609c8c39b138783da7391627e0a93ebb3c1f26a331812090862dad432,Professor Adjunto,127.07,FENSG,2021
e721857fa68071fefbd085b6f3957cdb28fa4bb0b601555fc53b760a951f1477,Professor Adjunto,195.6,FENSG,2021
6340d73973c8c7b8dc14bcd7f6f178a2dcf64111acbd65be447297558fb18ebf,Professor Assistente,21.48,POLI,2021
2dfac3b6c108812e0c75331c2dcf74e572a972c5e9f6263ff830dc5304f57c13,Professor Adjunto,215.25,FCAP,2021
c389fb7b2a6d74e38a5ba240791032fcdef9a66a9ccfcfec82ec8a2e663598bc,Professor Adjunto,188.7,Petrolina,2021
df0469fc55345851b2b9c4c0546234ecac2f8da7838d8921907ae492fdb8e6d1,Professor Auxiliar,72.46,FCM,2021
695247f62c0557d1567d0f2061e5689734cce4be8f4e68c274d9d75bb41a29d3,Professor Adjunto,245.17,POLI,2021
a20b2a9fbcf6ec0cfdc71ad305851517269224908f64ed58b421279b30185350,Professor Assistente,35.9,Caruaru,2021
ee3fcab65b90dc05d82af59147d9a88cbe01e16e9a3620d38c21bf2253ec8cbc,Professor Adjunto,63.62,FCM,2021
71a5d36edce5da1ae9a89e310c87de20781f76946340cd59fa60d065231c4193,Professor Assistente,27.58,FCM,2021
8a74ccfe86533dfc8076dc19f50c22a3ddfd5c9ae3fc3a1aaf14a989d4a21099,Professor Assistente,116.45,POLI,2021
19b01ee6e5f14033a23adaea4c3c17ea62359fdbe43ec4af6b96ac65743622aa,Professor Adjunto,59.7,FOP,2021
32b2829afdac7dfd2a59ba7d12d55050e9c960e94f5b953f795611dbc8507b41,Professor Adjunto,9.51,POLI,2021
043cc326fb8f32e3fb540d4405624f63d1a7ab6b846ccc7431052929457d8537,Professor Adjunto,,FOP,2021
503ed4588275eec1e9fe29dbd1786ff1387b34f619792b46409bb997e8e0a3f5,Professor Adjunto,37.37,POLI,2021
65f721e215bbc87d674fea1ca83aca6a6fb1f3bffb7f056b1ac891882f54b3e5,Professor Adjunto,6.5,FCAP,2021
018ef020ebed2eb9f0f5e6e8244da73b18c62a757963e1bb98e2614e24881c99,Professor Adjunto,93.24,FCM,2021
154ee307074f050ca720d96ae3314be07690d80657453a3fc9b609310efbab8c,Professor Adjunto,0.0,ICB,2021
75442dd722ace42d0a525a90d78f46b327a86ef947de5ce5dad479f209f23c44,Professor Adjunto,215.36,Petrolina,2021
6943b023030aaf8b31bfe0c85d70186024bf50adefb7e04fd0b9bf2181f0934d,Professor Adjunto,80.57,FCM,2021
f7b85732180b5592aea11f091bc05d3831642a5d04557cf9c2dedf367caff9bd,Professor Adjunto,61.6,POLI,2021
da95facf2fd1c3dc04b2dfb529c5935bb36fd347416ed5da996b126440302510,Professor Auxiliar,,Garanhuns,2021
39b0d2bd882d5ca506f0cf9748e0cf8221b4d631534c7bff7e1f4010e0778747,Professor Assistente,81.43,POLI,2021
84ee80eaf2ab58f0cdd89b4760c0962cd5a0c1f60b9540ed8ac8694fe2ba1a56,Professor Assistente,38.75,POLI,2021
48417ca8bd79ea4382e9f295b7ac075f35bff8ad14d211722da2b28704b898f8,Professor Adjunto,33.18,FCM,2021
54237b86468d4a3a1e6326b9cb5f945022743091a345c63db8f6d19416914cb4,Professor Assistente,6.5,FCM,2021
116ef07a7205c52a9058480d888072b57d898e7b95ba14f77a1620d068c94757,Professor Adjunto,72.0,Garanhuns,2021
260f368894134cc141ac9c8d37d6ad053830b415352c7edfcb485fb70d132977,Professor Adjunto,92.54,Reitoria,2021
6629ddae3736e894e89cb4a1300a9d2c5c0fad418f8ea06a341b81f2a98bb491,Professor Adjunto,,HUOC,2021
e530680d17b8bae4601354eef7eac28da21d6fbd774347d8eaef7019f1361593,Professor Adjunto,19.89,POLI,2021
3c505d9863294949d549bb32667bc93d6951d06d6544b119d4fa4ee3d3154151,Professor Assistente,41.69,POLI,2021
b5e877f3ff35f4938b199c4e0bcd8b937b6fc8dff5a48d72bec41ad51a27629d,Professor Assistente,26.65,FCM,2021
870c8bc1f91e2ebf183b57b5897c45713987b0358a488ce239220bfc52b6db31,Professor Associado,136.83,FOP,2021
47fbb991840cc54961b78621680936d80a1118d780c4740f85d9d5716ea0948e,Professor Adjunto,57.0,FCM,2021
44823e8c492ebe3c9e3b865bd95b9344eb8aa543bfa699088e3eeba326ff4e81,Professor Assistente,32.97,POLI,2021
8deefff926e89fed7948ed1159e2ee693a6cdbdf03747e2c50064e30279137d9,Professor Assistente,25.59,POLI,2021
f65250d344a809099bf61a909c99ee10443caa106dc00690f724bd1cc7b222c0,Professor Assistente,69.98,Mata Norte,2021
8f0f04f378b1bb3dbc1a07d8ea9382566a30d5e8e2226aafa13515c629fcc650,Professor Adjunto,150.76,FCM,2021
bc4d23db134b31d380ad4b58aabf462e80da842023020d9e40de953245cbaabe,Professor Adjunto,211.25,ICB,2021
09a979e6eb54caa16bfb5b7c362b49844fd45e99b206f410b830480ee3b7f525,Professor Assistente,79.25,Petrolina,2021
67720044e912204e1af0b0874daec5bd68d8b447646f6673a700a897dc9d3bfe,Professor Assistente,6.5,Salgueiro,2021
f62f6e59d3aaf7711b69cd0b44889acf49d1dc5db5060aa6b6af346aa78f06ca,Professor Adjunto,110.38,ICB,2021
c242c6b4b04db072015303d6a74bc9d982dfc633ff55113bb4161a55f9098778,,,POLI,2021
e1847edbaa75e1d052df6a52c8e920154c80cfe1b578ead2c8506903d00b991f,Professor Associado,320.03,FOP,2021
bcbdeb84dbbefef279f885f928d62d55247875f61f7a12afc42c07dfc089d0f9,Professor Adjunto,137.01,Mata Norte,2021
d2b21a5956c3b7c6a904160fcc0bf2add3171970ac71c249be8e6186a62b2169,Professor Assistente,,FCAP,2021
44071dbd9fa9741e6a2191e6ce4cc65c94b72a28653832f9753323d2e36a6075,Professor Adjunto,34.55,FCM,2021
ce4b03a4a24111f6772bde13b394aea3591ce58b135907dd2fa93a114ff92b47,Professor Adjunto,113.2,FENSG,2021
00b7a8e5861368b13ac191bc6b28d878a880b829b958debb6ab52bac6ef40e8c,Professor Adjunto,248.2,FENSG,2021
17ee2f2ed37e22d86deb860a2c4eef95fc5fc7011fb88e6e23b920cc9819741a,Professor Adjunto,131.11,ICB,2021
a400a47b38bdeabd9fa2bbf09a0c9b17dae2738bd28d480059875bbbae0e53f8,Professor Adjunto,292.41,POLI,2021
3240cceacadfb120a63dae8086a7fe78553541e6d40768e7ca1a88d9c0ca6c21,Professor Adjunto,,Serra Talhada,2021
2fb258179847cba8ac20a2ed088db13ca30d6b8b9a241befaffab61dde108eff,Professor Adjunto,160.68,Garanhuns,2021
91f904db9092f86024d80fd2e966dba8d9deb450f4a93cbef1e9acf199e38d81,Professor Associado,249.89,ICB,2021
5e57081d2ea63dfa9fef6a4b22dbeec0d96e4a75450f4bccdad9f089769083db,Professor Associado,301.04,POLI,2021
666322ce83d387532446c973f339824e92e3d7cd3237682082b68fd7de39b2a6,Professor Adjunto,63.33,FCAP,2021
1a3ddac30b92985bcc2332cd10f85bc522b166ae8fab92cd7ffb6ff6ae7a9b34,Professor Assistente,6.5,Arcoverde,2021
b8e09d491aa211e5e8697710ff94c769c61051d1a2f728913b71c0d909dce76b,Professor Associado,246.98,Reitoria,2021
fae9e7cfd44a8f146ea5c682b6c91adbd0aabbd219672ee902bf964f6927a8cf,Professor Assistente,17.35,Mata Norte,2021
25e2b3b9ad575120c5465295a57dc6d3fc77bb0176469eab14b4c35e63fb25cb,Professor Assistente,6.5,Petrolina,2021
fc2422f2cf2a7f9316e2aca855c64e6e8ccfe8a22b2f761a438b0815dba9ef47,Professor Adjunto,56.68,FENSG,2021
c2a733cf4e0fbb9164bb3379181f816e956e0a8f591f821a13dbb6e88bd03d95,Professor Adjunto,322.66,Mata Norte,2021
9e117e6d0fc9a024d81bfd9f35221ae777dd67271b9e6e79f13780d837779b40,Professor Adjunto,289.39,Reitoria,2021
707119e8095451ae47678f61b25c88d3d9fb8ed03f981957b235c9a5fcf9bd2a,Professor Adjunto,139.96,FOP,2021
ec653fef905105847db9d07336be2ee5836a0f9f72b839538037a1bf891ee7f8,Professor Assistente,96.46,Petrolina,2021
bd727adbd68d7fbd806b0e827cd0f9072ee21aee7f264c596379c582cc38f0ce,Professor Auxiliar,,ICB,2021
88eef2a39b57bd09c8ad77bfb47d54d0dab83014bc2da48049094f4606ba9bc4,Professor Adjunto,77.84,POLI,2021
1c858c3f5e1697bdb547a35d2e7896e09b3cd66780753df2699fd3dbcd26948b,Professor Assistente,80.92,Mata Norte,2021
be9470e646cb5011d92cdf5d54f296d6b2542c587afb02b95a50c7ad311c8ea4,Professor Adjunto,61.05,Garanhuns,2021
85bcdb93bfd4471f91a0c1e8f3813d952836c4a991af07cc4df61c2733cb509d,Professor Assistente,62.76,POLI,2021
f72d1d5362b0c717df5fd460966cfbf447fd454a55808bfb5f8bfba900c60dae,Professor Associado,492.45,POLI,2021
45066375cbd20dfe3101504e4f48502465e992922a2683609bfeedadd59e63f3,Professor Auxiliar,,FENSG,2021
7a70a53f5a0c562f624db7fd61490a61bdd62cba14d5b4864e02f977a09b5628,Professor Adjunto,167.33,FOP,2021
01ad7d543889b82fe5d2af408d98a34bacecedd7ab6c397a84a165e2ebc2206f,Professor Adjunto,235.84,Garanhuns,2021
1920cef0dd21848a4e9a0f0ba479245d3c48102d7ddd297cb56393dc25cd3243,Professor Adjunto,41.81,POLI,2021
b9dd23c3ba93f49fcc9d82e025e00743d57c2dc1d469668bf921c88f7ae7be53,Professor Adjunto,106.44,ICB,2021
88729c49edbea249c4cdfc45a501d8dbe47ee51df3798e62edd6c472f2066693,Professor Assistente,6.5,POLI,2021
c01658cf4d5462258411c3f8e3bb4ce588308a219190e56c99709c60fadf87f7,Professor Adjunto,102.11,FCM,2021
01134941c400f54eae40b424b292d4c25528a7c96901620cede93d4d99e16cf8,Professor Assistente,6.5,Reitoria,2021
4e5aa5a4cd86e6d68713a23379ca00c9f5f0257b9963c4cc30d79fc5b15778e0,Professor Adjunto,191.34,Garanhuns,2021
6caf04e1d60360fce4d6d1a8a3ac0540bf0d42f5669fc707c0845499af9f2979,Professor Adjunto,46.58,Petrolina,2021
780f51a1f91c7de61912a914b7aa97d77133fa7d6a8d9a1638fbb4e00f29f53f,Professor Auxiliar,,POLI,2021
2074db8b39d0bf441a1a953c6a1423b949d1e6efb745ef8d2beefc38e9004997,Professor Adjunto,173.62,Petrolina,2021
7957032c69c48b0c9f0462ab1daf58a3ca15a34fa453eb20288eda3cf7e5ae82,Professor Adjunto,109.24,Reitoria,2021
8a92ef45a232bfb44646a9ffb26085f3a259500b33416453d082a0de4d8c3744,Professor Adjunto,88.12,Petrolina,2021
a1f20cf25b1a4bc1060db22e819de5cbd523b4148b8b9400e10371328bc47ed3,Professor Assistente,18.83,POLI,2021
8f50c3e5e30061e53d67ccd5ab4b12216bc9c57fdeefffb7b67c29a38d564bff,Professor Adjunto,292.68,Petrolina,2021
